id,id_cliente,id_equipamento,quantidade,horas_uso_diario,dias_uso_mes
3785,685,9,1,3.2,23
3786,686,16,7,4.4,20
3787,686,7,7,4.1,20
3788,686,13,7,7.4,28
3789,686,1,6,13.3,29
3790,686,12,13,5.4,15
3791,687,8,9,7.3,16
3792,687,18,13,1.8,24
3793,687,17,14,11.3,24
3794,688,9,2,13.1,27
3795,688,11,3,13.0,22
3796,688,8,2,5.2,20
3797,688,10,2,9.0,15
3798,689,7,7,13.7,20
3799,689,8,6,10.7,28
3800,689,9,4,2.0,19
3801,689,13,3,11.7,26
3802,690,18,8,12.8,15
3803,690,9,4,1.0,29
3804,690,12,3,1.4,30
3805,690,13,6,3.5,29
3806,690,1,12,7.8,18
3807,691,14,1,13.6,21
3808,691,4,2,10.1,24
3809,691,2,2,11.5,16
3810,691,12,2,10.1,20
3811,691,11,3,4.3,19
3812,691,5,2,13.5,30
3813,691,13,3,6.6,18
3814,691,8,1,11.7,18
3815,692,15,3,13.0,25
3816,692,11,3,8.4,18
3817,692,10,2,10.8,20
3818,692,1,1,9.1,15
3819,693,13,2,6.7,23
3820,693,14,1,9.2,16
3821,693,11,2,4.3,26
3822,694,4,1,2.6,25
3823,694,10,2,12.6,19
3824,694,9,3,11.9,27
3825,694,7,2,12.3,19
3826,694,1,2,13.3,24
3827,694,6,3,8.7,22
3828,694,8,2,6.1,26
3829,694,13,3,13.7,27
3830,695,9,2,11.4,25
3831,695,13,3,3.1,18
3832,695,2,2,4.0,18
3833,695,12,1,7.1,28
3834,695,6,1,5.4,21
3835,696,15,2,6.7,24
3836,696,11,3,13.1,22
3837,696,5,1,1.7,28
3838,697,12,3,13.5,22
3839,697,14,2,12.0,28
3840,697,4,1,3.1,25
3841,697,9,2,13.6,16
3842,697,2,3,3.4,19
3843,698,8,3,1.2,25
3844,698,14,1,9.3,27
3845,698,15,3,6.4,24
3846,698,9,1,4.9,22
3847,699,16,7,10.2,30
3848,699,18,5,13.8,15
3849,699,17,10,3.4,17
3850,700,15,2,8.3,23
3851,700,8,2,13.1,23
3852,700,1,2,8.0,19
3853,700,7,1,1.7,15
3854,700,14,2,10.9,27
3855,700,2,3,4.5,22
3856,701,18,9,13.2,17
3857,701,13,4,10.0,23
3858,701,16,10,13.6,23
3859,701,8,7,7.5,30
3860,702,3,2,5.5,28
3861,702,2,2,4.2,24
3862,702,12,3,11.7,16
3863,702,15,2,1.5,15
3864,702,1,2,4.6,20
3865,702,11,1,8.2,29
3866,703,13,2,6.7,18
3867,703,9,3,9.7,27
3868,703,14,1,1.6,26
3869,703,6,3,6.4,24
3870,703,8,1,4.1,15
3871,703,11,2,1.2,19
3872,703,1,3,10.7,17
3873,703,7,1,9.2,30
3874,704,14,1,13.1,29
3875,704,8,2,10.7,24
3876,704,4,1,7.9,22
3877,704,13,2,9.3,22
3878,704,11,3,11.3,19
3879,704,2,3,7.0,16
3880,705,3,1,2.3,15
3881,705,8,3,9.6,23
3882,705,14,2,5.1,28
3883,705,13,2,6.0,21
3884,705,5,3,3.1,27
3885,705,7,3,3.9,24
3886,705,12,3,5.8,19
3887,706,4,2,12.8,18
3888,706,9,1,13.8,27
3889,706,6,3,11.2,25
3890,707,9,11,10.7,26
3891,707,16,6,9.4,20
3892,707,8,5,5.5,30
3893,707,7,6,5.8,22
3894,707,1,7,1.1,29
3895,707,12,9,10.7,28
3896,707,18,3,7.8,16
3897,708,7,2,1.8,21
3898,708,8,2,5.5,20
3899,708,12,2,5.7,15
3900,708,14,2,12.1,29
3901,708,9,2,1.2,16
3902,708,3,1,9.5,16
3903,708,5,2,3.3,15
3904,709,16,6,3.6,15
3905,709,18,12,7.3,19
3906,709,12,3,13.3,16
3907,709,13,11,8.8,28
3908,709,1,6,7.7,24
3909,709,7,5,3.7,26
3910,709,8,12,9.7,23
3911,709,9,11,1.2,29
3912,710,8,7,13.6,28
3913,710,7,6,12.8,21
3914,710,9,11,6.0,28
3915,710,18,5,1.1,18
3916,710,1,13,4.9,29
3917,711,3,1,8.3,19
3918,711,11,2,13.6,25
3919,711,4,1,10.7,29
3920,711,9,2,7.5,18
3921,711,14,2,2.0,18
3922,712,15,1,9.6,24
3923,712,6,2,10.2,20
3924,712,4,3,6.1,18
3925,713,13,13,6.8,18
3926,713,8,13,5.5,25
3927,713,9,7,6.0,21
3928,713,12,5,10.3,25
3929,713,1,11,13.0,18
3930,713,16,9,4.5,28
3931,713,18,4,2.9,19
3932,714,1,2,5.9,24
3933,714,2,3,3.3,17
3934,714,9,1,99.0,25
3935,714,6,3,8.1,24
3936,714,11,3,10.4,18
3937,715,6,1,13.4,26
3938,715,9,3,9.8,22
3939,715,8,2,7.4,30
3940,715,1,2,7.1,20
3941,715,12,1,6.6,27
3942,715,5,3,8.7,16
3943,715,7,1,3.8,21
3944,716,18,4,9.1,29
3945,716,8,7,13.0,20
3946,716,16,2,2.5,21
3947,717,5,3,3.1,15
3948,717,15,3,9.6,26
3949,717,1,3,6.0,17
3950,717,8,3,11.6,20
3951,717,2,1,6.9,23
3952,717,12,2,13.8,18
3953,717,3,2,7.8,24
3954,718,9,12,3.0,19
3955,718,18,8,13.3,17
3956,718,8,11,9.3,23
3957,718,13,12,11.6,20
3958,719,17,11,7.6,20
3959,719,13,2,12.8,22
3960,719,18,12,8.9,17
3961,719,8,3,14.0,30
3962,720,8,2,7.6,20
3963,720,4,3,1.1,19
3964,720,13,2,8.9,16
3965,720,15,3,7.1,25
3966,720,5,1,12.1,29
3967,720,12,1,9.3,26
3968,720,3,1,13.8,25
3969,720,2,1,7.8,17
3970,721,4,1,8.8,27
3971,721,11,3,7.1,22
3972,721,2,2,7.1,15
3973,721,10,1,8.5,17
3974,721,12,2,5.6,30
3975,721,6,1,8.4,30
3976,722,15,3,6.9,16
3977,722,2,1,5.7,24
3978,722,8,3,13.4,18
3979,722,12,2,11.7,16
3980,723,4,1,4.3,15
3981,723,10,3,13.2,29
3982,723,8,1,7.5,19
3983,723,12,2,9.0,21
3984,723,3,2,9.9,25
3985,723,13,1,7.7,29
3986,724,6,3,5.5,30
3987,724,1,3,5.0,28
3988,724,4,1,10.7,25
3989,724,5,3,9.0,16
3990,724,7,2,3.2,21
3991,725,12,14,4.9,18
3992,725,16,12,8.1,30
3993,725,1,2,10.3,30
3994,725,13,13,11.2,30
3995,726,3,1,7.7,15
3996,726,4,2,8.9,24
3997,726,10,2,5.9,24
3998,726,14,2,7.5,28
3999,726,5,1,10.5,25
4000,727,5,2,4.0,24
4001,727,11,1,13.0,27
4002,727,12,1,11.4,28
4003,727,8,1,11.4,26
4004,727,1,2,5.9,18
4005,727,10,1,12.7,27
4006,728,13,14,3.6,29
4007,728,16,3,6.6,21
4008,728,17,12,3.6,18
4009,728,18,7,3.8,25
4010,728,8,3,12.0,26
4011,729,16,4,3.5,24
4012,729,18,8,9.9,21
4013,729,9,9,6.6,30
4014,729,7,14,10.4,29
4015,729,13,7,13.0,28
4016,729,12,6,7.9,21
4017,729,8,10,3.8,26
4018,729,1,14,4.1,15
4019,730,13,10,10.4,16
4020,730,1,8,6.0,28
4021,730,12,4,12.8,18
4022,730,9,5,6.2,17
4023,730,16,8,10.1,24
4024,730,18,12,5.7,28
4025,730,8,7,5.7,23
4026,730,7,7,12.4,26
4027,731,6,1,10.1,15
4028,731,3,2,12.5,27
4029,731,5,1,3.3,22
4030,731,1,2,13.3,18
4031,731,12,1,11.8,27
4032,731,13,1,7.7,23
4033,732,16,2,3.7,19
4034,732,7,13,3.7,28
4035,732,18,3,7.6,19
4036,732,12,9,2.6,24
4037,733,5,1,12.1,24
4038,733,2,1,12.1,19
4039,733,13,2,10.7,28
4040,733,7,2,9.8,30
4041,733,9,2,9.6,28
4042,733,3,1,5.9,17
4043,734,14,3,4.7,21
4044,734,5,1,5.1,30
4045,734,4,2,6.6,22
4046,735,6,1,6.6,30
4047,735,1,1,4.3,26
4048,735,9,3,11.6,18
4049,736,13,11,4.3,26
4050,736,16,11,8.9,26
4051,736,7,11,9.1,15
4052,736,9,5,9.0,22
4053,736,12,3,5.7,20
4054,736,18,6,12.2,27
4055,736,1,14,3.0,29
4056,736,8,14,5.6,23
4057,737,1,2,7.3,16
4058,737,2,3,11.0,25
4059,737,10,2,9.1,25
4060,738,12,2,3.1,23
4061,738,14,2,1.5,16
4062,738,5,1,4.2,25
4063,738,4,2,12.4,25
4064,739,12,3,11.2,18
4065,739,11,1,10.3,26
4066,739,13,3,4.5,16
4067,739,5,3,3.6,28
4068,739,8,3,12.9,28
4069,739,14,3,8.6,17
4070,739,3,1,3.9,16
4071,740,7,1,7.4,28
4072,740,1,3,5.1,30
4073,740,4,2,3.6,26
4074,740,14,2,3.8,30
4075,740,9,2,11.5,16
4076,740,2,2,3.3,27
4077,741,9,6,2.1,30
4078,741,13,13,9.5,24
4079,741,7,8,5.4,16
4080,741,8,8,8.0,20
4081,741,18,2,6.8,21
4082,742,8,5,11.6,28
4083,742,16,4,2.3,21
4084,742,1,5,7.7,28
4085,742,13,11,9.7,20
4086,742,12,5,10.7,21
4087,742,7,5,6.0,20
4088,742,18,2,10.8,30
4089,743,8,6,9.6,24
4090,743,12,9,7.7,26
4091,743,9,10,11.8,27
4092,743,16,2,11.8,16
4093,743,7,12,2.8,25
4094,743,1,14,8.6,24
4095,743,18,6,7.8,25
4096,744,5,1,7.4,23
4097,744,13,2,8.4,27
4098,744,10,1,13.9,21
4099,744,7,2,1.5,26
4100,744,11,1,6.7,26
4101,744,2,2,11.6,29
4102,744,14,3,13.5,30
4103,745,5,1,11.7,17
4104,745,12,1,12.9,30
4105,745,10,2,9.4,27
4106,745,9,2,12.8,28
4107,745,3,1,9.7,18
4108,745,8,2,7.8,19
4109,745,15,1,1.6,19
4110,745,1,3,13.5,15
4111,746,10,1,9.2,25
4112,746,6,3,10.8,17
4113,746,13,3,1.5,16
4114,746,1,2,5.6,24
4115,747,15,3,3.9,27
4116,747,1,1,3.2,15
4117,747,12,2,8.5,26
4118,747,10,3,5.2,18
4119,747,7,3,12.1,19
4120,748,3,3,12.8,20
4121,748,8,2,13.1,26
4122,748,10,3,10.5,15
4123,748,15,1,5.8,20
4124,748,12,2,7.6,29
4125,748,2,3,5.9,22
4126,748,11,3,5.8,27
4127,748,13,2,2.3,26
4128,749,1,10,3.0,29
4129,749,13,3,8.4,17
4130,749,16,4,11.1,21
4131,749,8,12,6.6,25
4132,750,7,3,5.0,20
4133,750,4,3,5.0,23
4134,750,5,2,4.5,17
4135,750,9,3,7.2,30
4136,750,8,1,1.7,18
4137,750,15,3,4.8,29
4138,750,1,1,6.3,28
4139,750,12,2,1.3,23
4140,751,10,2,2.6,28
4141,751,14,3,2.8,29
4142,751,4,3,10.8,21
4143,751,8,3,1.0,29
4144,752,4,2,11.4,29
4145,752,15,2,2.2,30
4146,752,8,1,10.5,29
4147,752,13,1,11.0,17
4148,752,5,1,3.8,21
4149,752,2,3,8.2,24
4150,753,8,3,3.3,20
4151,753,15,2,6.5,21
4152,753,1,2,8.4,25
4153,754,14,3,11.4,17
4154,754,5,3,1.8,20
4155,754,15,3,6.5,30
4156,754,12,3,12.0,15
4157,754,6,2,5.8,29
4158,754,13,2,5.7,26
4159,754,4,3,13.5,23
4160,755,17,10,6.1,21
4161,755,16,5,5.2,20
4162,755,13,12,6.6,21
4163,755,18,9,13.8,22
4164,756,8,6,12.4,30
4165,756,9,11,8.8,27
4166,756,1,2,6.6,15
4167,756,12,13,1.8,26
4168,756,18,13,11.8,28
4169,757,18,7,4.7,30
4170,757,8,6,8.7,26
4171,757,17,13,7.6,26
4172,757,13,2,10.4,23
4173,757,16,3,8.9,17
4174,758,15,3,4.5,24
4175,758,9,3,3.2,30
4176,758,14,3,13.9,29
4177,758,4,1,4.4,24
4178,758,1,1,1.2,23
4179,758,7,1,10.0,19
4180,758,6,3,4.3,26
4181,758,8,1,9.6,26
4182,759,11,2,4.6,30
4183,759,8,3,9.3,20
4184,759,12,2,3.9,28
4185,759,13,1,3.5,25
4186,759,14,3,13.6,16
4187,759,15,1,13.9,16
4188,760,9,2,7.2,20
4189,760,3,2,4.1,26
4190,760,11,3,10.8,20
4191,760,5,1,7.5,21
4192,760,2,1,11.0,18
4193,760,8,2,3.5,15
4194,760,6,3,5.3,25
4195,761,9,1,13.7,16
4196,761,10,3,9.9,17
4197,761,7,2,9.7,27
4198,761,13,2,7.4,26
4199,761,11,2,9.0,22
4200,761,8,1,5.9,17
4201,761,15,3,8.2,26
4202,761,1,2,6.0,19
4203,762,1,3,12.3,22
4204,762,8,2,5.1,20
4205,762,12,3,1.3,26
4206,762,7,6,4.6,21
4207,762,16,8,13.9,29
4208,762,9,11,1.4,25
4209,762,13,13,7.3,22
4210,762,18,4,10.7,17
4211,763,10,1,7.9,29
4212,763,3,2,5.1,24
4213,763,5,1,13.3,30
4214,764,5,3,13.8,20
4215,764,7,1,2.3,30
4216,764,2,2,12.5,25
4217,764,1,1,2.8,26
4218,764,6,3,5.0,28
4219,764,11,1,2.9,29
4220,764,8,3,12.6,18
4221,765,12,2,1.1,21
4222,765,11,2,1.1,29
4223,765,10,2,11.5,15
4224,765,5,2,9.3,17
4225,765,7,2,11.7,15
4226,765,13,2,12.0,30
4227,765,6,2,3.4,21
4228,765,8,2,8.6,29
4229,766,3,3,8.0,15
4230,766,1,1,7.2,26
4231,766,7,2,8.7,28
4232,766,15,2,10.0,26
4233,766,10,2,3.5,25
4234,766,6,2,13.4,29
4235,767,7,2,9.4,18
4236,767,12,10,7.4,29
4237,767,13,2,13.4,29
4238,767,16,10,4.2,26
4239,767,8,14,2.7,20
4240,768,12,2,6.0,27
4241,768,8,2,1.2,25
4242,768,2,2,1.5,22
4243,768,7,2,13.5,15
4244,768,14,1,12.2,28
4245,769,11,1,2.4,17
4246,769,5,2,11.2,28
4247,769,13,2,1.7,22
4248,769,6,1,10.5,22
4249,769,10,2,5.8,23
4250,770,8,1,7.5,19
4251,770,2,3,11.9,26
4252,770,11,2,5.7,19
4253,770,9,2,11.6,24
4254,770,13,3,3.2,22
4255,770,12,1,2.9,16
4256,770,1,2,4.2,23
4257,771,4,3,11.8,20
4258,771,10,2,3.9,18
4259,771,6,2,1.4,24
4260,772,16,13,8.2,18
4261,772,7,11,12.4,29
4262,772,1,14,7.5,30
4263,772,9,10,9.3,21
4264,772,8,3,6.9,16
4265,773,16,12,2.9,28
4266,773,1,14,5.7,16
4267,773,12,13,1.6,26
4268,773,8,13,1.2,28
4269,773,18,8,11.5,21
4270,774,16,11,13.9,20
4271,774,18,7,6.2,28
4272,774,17,3,3.6,17
4273,775,16,12,7.7,18
4274,775,8,10,8.1,15
4275,775,13,6,2.5,30
4276,775,9,13,8.7,25
4277,776,14,1,3.4,27
4278,776,13,2,1.8,24
4279,776,12,1,12.4,20
4280,776,9,2,8.8,21
4281,776,4,2,11.4,19
4282,777,13,12,13.6,22
4283,777,16,6,12.4,20
4284,777,8,3,2.8,29
4285,777,12,10,11.9,24
4286,777,18,5,5.6,17
4287,777,9,6,5.2,25
4288,777,1,9,8.9,26
4289,778,8,1,6.4,15
4290,778,13,3,10.8,23
4291,778,14,2,5.5,26
4292,779,5,2,13.8,26
4293,779,9,1,2.6,30
4294,779,7,1,8.5,20
4295,779,14,3,2.5,15
4296,779,3,3,10.4,20
4297,779,2,1,2.6,30
4298,779,10,2,10.6,17
4299,779,1,2,8.4,22
4300,780,7,10,6.7,24
4301,780,12,5,13.6,21
4302,780,16,9,11.8,23
4303,780,1,4,5.6,27
4304,780,8,10,2.0,15
4305,780,9,2,6.6,24
4306,781,10,2,3.3,17
4307,781,3,1,8.9,16
4308,781,2,3,11.0,29
4309,781,9,3,13.3,20
4310,781,7,3,3.9,24
4311,782,8,14,4.7,28
4312,782,16,7,12.4,30
4313,782,18,2,1.8,19
4314,783,7,3,11.4,17
4315,783,8,2,12.8,21
4316,783,2,2,5.8,30
4317,783,6,3,3.4,22
4318,783,11,1,7.1,30
4319,784,9,3,6.1,28
4320,784,7,3,14.0,17
4321,784,12,14,1.1,25
4322,784,8,13,8.9,23
4323,784,18,9,12.4,30
4324,784,1,2,4.0,24
4325,785,18,3,13.3,30
4326,785,8,11,4.8,27
4327,785,16,13,11.3,18
4328,785,7,3,2.1,27
4329,785,1,6,7.7,19
4330,786,9,13,10.5,17
4331,786,8,11,6.9,18
4332,786,18,6,3.0,22
4333,786,13,9,10.9,20
4334,786,7,2,2.5,24
4335,786,1,13,5.1,26
4336,786,16,12,11.2,28
4337,787,13,7,6.1,24
4338,787,12,5,12.6,17
4339,787,16,7,9.0,27
4340,787,1,9,1.3,16
4341,788,18,2,7.0,19
4342,788,16,7,1.2,27
4343,788,9,5,13.0,20
4344,788,7,5,3.7,23
4345,788,1,3,11.5,18
4346,788,13,12,2.5,29
4347,788,12,10,12.1,23
4348,788,8,2,4.4,23
4349,789,12,3,11.2,23
4350,789,4,3,10.2,28
4351,789,13,1,2.4,15
4352,790,2,2,13.5,27
4353,790,13,1,11.6,18
4354,790,9,1,10.1,19
4355,790,14,3,13.0,19
4356,790,8,2,5.1,24
4357,790,1,1,4.5,18
4358,790,12,1,5.7,18
4359,791,2,3,3.0,23
4360,791,11,1,10.8,22
4361,791,4,2,1.6,16
4362,791,8,3,10.4,23
4363,791,1,3,3.0,23
4364,791,15,3,1.1,19
4365,792,7,12,8.1,18
4366,792,12,6,9.1,23
4367,792,13,14,10.4,29
4368,792,9,3,8.7,22
4369,792,18,6,1.1,17
4370,792,16,10,13.1,15
4371,792,8,9,13.6,19
4372,793,15,2,12.7,23
4373,793,13,3,2.2,25
4374,793,7,3,4.5,19
4375,793,12,3,9.8,26
4376,793,2,3,11.9,20
4377,793,14,2,9.8,28
4378,793,1,1,6.3,25
4379,793,6,2,7.3,21
4380,794,8,11,5.7,17
4381,794,16,6,12.0,22
4382,794,1,12,12.0,29
4383,794,9,5,1.4,20
4384,794,7,8,2.9,24
4385,794,13,9,2.4,22
4386,794,12,5,9.7,20
4387,795,14,1,10.6,19
4388,795,6,3,9.4,15
4389,795,11,1,11.8,29
4390,795,9,3,12.3,17
4391,795,12,2,4.4,25
4392,796,10,3,5.5,25
4393,796,6,1,6.1,19
4394,796,3,1,8.5,22
4395,796,9,1,13.8,23
4396,796,8,1,1.5,19
4397,796,14,1,5.1,27
4398,796,7,3,3.6,16
4399,797,8,13,5.1,17
4400,797,18,8,3.1,27
4401,797,1,12,2.1,17
4402,797,13,3,7.0,25
4403,797,7,7,5.7,25
4404,797,9,7,11.7,22
4405,797,12,9,13.6,23
4406,798,1,1,6.6,29
4407,798,3,2,7.6,19
4408,798,13,3,1.5,30
4409,798,8,2,12.6,16
4410,798,10,2,5.0,18
4411,798,11,1,5.0,23
4412,799,10,1,1.2,24
4413,799,11,1,11.1,20
4414,799,1,1,10.5,28
4415,799,4,3,11.2,16
4416,799,7,1,13.5,27
4417,799,6,1,3.6,22
4418,799,14,1,13.0,18
4419,800,5,2,1.8,29
4420,800,9,1,13.8,25
4421,800,15,1,1.9,17
4422,800,2,3,2.7,26
4423,800,3,3,3.1,15
4424,800,11,3,8.5,28
4425,800,7,1,11.0,27
4426,800,1,-2,9.7,17
4427,801,8,7,11.7,23
4428,801,13,10,5.2,23
4429,801,16,14,10.4,18
4430,801,18,2,11.2,23
4431,802,13,10,4.0,21
4432,802,18,13,5.5,25
4433,802,12,2,8.5,30
4434,802,8,10,2.2,19
4435,802,1,9,3.7,27
4436,803,11,1,12.5,16
4437,803,2,3,8.7,23
4438,803,8,3,1.3,20
4439,803,3,2,4.8,21
4440,804,10,2,12.2,24
4441,804,14,1,10.4,24
4442,804,5,3,13.9,22
4443,804,2,1,3.3,19
4444,805,3,3,1.8,17
4445,805,1,1,10.0,25
4446,805,12,2,10.6,24
4447,805,9,2,2.8,20
4448,805,6,1,1.7,16
4449,805,7,2,2.2,18
4450,805,5,1,11.7,27
4451,805,14,2,3.9,28
4452,806,13,8,9.7,21
4453,806,8,12,9.2,23
4454,806,7,9,11.6,18
4455,806,9,4,5.6,24
4456,807,8,7,10.6,16
4457,807,18,8,6.8,25
4458,807,9,6,2.4,26
4459,807,12,13,10.9,15
4460,807,13,5,9.5,19
4461,807,7,13,5.2,27
4462,807,1,7,5.4,28
4463,807,16,13,3.9,27
4464,808,13,1,6.0,29
4465,808,14,3,11.0,21
4466,808,7,2,6.0,20
4467,809,4,2,4.5,25
4468,809,2,2,1.8,21
4469,809,3,1,7.0,17
4470,809,10,2,9.4,27
4471,809,7,3,2.3,23
4472,809,6,1,7.3,22
4473,809,5,1,7.4,15
4474,810,8,1,5.0,26
4475,810,6,2,3.8,15
4476,810,3,3,7.7,21
4477,811,12,11,10.9,30
4478,811,16,5,1.2,19
4479,811,18,8,10.5,16
4480,811,7,2,13.4,26
4481,811,8,13,1.5,30
4482,811,13,2,5.0,18
4483,811,1,11,8.4,22
4484,812,13,5,9.4,27
4485,812,7,12,5.5,30
4486,812,12,5,8.7,25
4487,812,18,13,11.5,26
4488,812,9,2,12.8,28
4489,812,1,6,11.8,20
4490,812,16,7,10.9,24
4491,813,11,3,8.0,19
4492,813,6,2,2.3,30
4493,813,15,3,2.1,15
4494,813,2,2,11.1,20
4495,813,10,3,3.4,16
4496,813,7,1,5.2,29
4497,813,1,3,7.6,27
4498,813,9,1,12.7,16
4499,814,11,2,10.0,18
4500,814,2,1,2.8,19
4501,814,10,3,13.0,23
4502,814,1,1,5.8,23
4503,814,9,1,7.7,25
4504,814,3,1,6.7,30
4505,814,13,2,3.0,23
4506,814,14,2,5.7,25
4507,815,11,1,2.6,22
4508,815,8,2,9.8,27
4509,815,9,2,7.6,21
4510,815,14,2,7.7,21
4511,815,2,1,13.9,28
4512,815,6,2,13.6,30
4513,815,12,3,3.6,27
4514,815,13,1,6.3,23
4515,816,17,14,9.7,18
4516,816,13,14,7.5,29
4517,816,16,3,12.8,26
4518,816,18,5,5.9,20
4519,816,8,14,6.1,26
4520,817,2,2,8.5,17
4521,817,7,2,1.5,24
4522,817,11,2,2.9,29
4523,817,5,3,13.1,30
4524,817,3,3,12.0,17
4525,817,15,3,4.8,28
4526,817,8,2,11.1,28
4527,818,12,8,9.7,20
4528,818,8,9,2.8,24
4529,818,13,8,4.2,24
4530,818,16,4,2.2,20
4531,819,13,12,13.1,27
4532,819,16,4,2.5,19
4533,819,12,5,2.8,25
4534,819,7,8,10.7,30
4535,819,9,14,9.5,21
4536,819,8,12,2.9,27
4537,820,8,3,10.1,21
4538,820,4,1,1.7,25
4539,820,2,2,4.5,22
4540,820,7,3,5.6,25
4541,820,15,1,3.0,26
4542,820,11,3,5.8,21
4543,820,1,3,10.6,26
4544,820,3,1,3.8,16
4545,821,11,1,1.1,21
4546,821,9,3,8.6,25
4547,821,15,3,10.7,29
4548,821,3,3,4.6,27
4549,821,1,2,8.9,30
4550,822,5,3,13.7,29
4551,822,15,2,12.9,23
4552,822,12,2,10.6,28
4553,822,9,2,5.0,28
4554,822,3,3,10.7,27
4555,822,13,2,9.5,24
4556,823,16,9,7.6,21
4557,823,18,2,12.0,30
4558,823,9,7,10.2,17
4559,823,12,14,3.3,19
4560,823,7,4,11.9,27
4561,824,1,10,2.6,30
4562,824,13,2,8.9,15
4563,824,12,4,11.1,28
4564,824,9,6,12.6,30
4565,824,7,13,9.6,28
4566,824,18,2,10.9,17
4567,824,8,14,10.9,25
4568,824,16,8,11.4,19
4569,825,7,5,1.7,21
4570,825,1,2,10.6,30
4571,825,9,9,1.4,17
4572,825,18,5,4.3,20
4573,826,3,3,6.0,21
4574,826,11,1,12.6,29
4575,826,5,2,11.9,17
4576,826,8,2,1.7,19
4577,826,12,1,2.0,17
4578,826,6,1,2.9,28
4579,826,10,2,5.4,27
4580,826,9,3,6.8,22
4581,827,7,3,9.0,18
4582,827,4,1,7.5,26
4583,827,12,2,6.9,30
4584,827,8,2,12.9,23
4585,827,10,2,7.5,29
4586,827,13,1,13.9,19
4587,827,5,1,12.7,17
4588,828,16,2,2.6,26
4589,828,8,2,13.4,20
4590,828,17,5,2.3,23
4591,828,13,7,7.8,21
4592,829,7,3,5.3,15
4593,829,18,7,11.2,23
4594,829,16,7,5.4,29
4595,829,9,2,12.0,21
4596,829,12,7,11.2,19
4597,829,13,5,12.9,27
4598,829,1,14,11.8,25
4599,829,8,9,12.3,18
4600,830,11,3,2.2,18
4601,830,6,1,2.2,18
4602,830,14,2,10.0,16
4603,830,15,1,12.4,30
4604,831,8,11,6.5,22
4605,831,17,8,11.6,21
4606,831,18,12,4.3,20
4607,831,13,4,11.6,16
4608,832,16,12,3.1,27
4609,832,13,13,13.0,26
4610,832,1,2,4.6,30
4611,832,7,5,12.7,28
4612,832,8,8,9.0,23
4613,832,9,10,11.8,29
4614,832,18,11,9.4,18
4615,833,7,2,12.5,27
4616,833,10,3,9.4,16
4617,833,4,1,11.1,26
4618,833,15,1,13.8,18
4619,833,2,3,13.7,25
4620,833,11,3,2.8,29
4621,834,18,3,13.3,27
4622,834,7,5,1.4,28
4623,834,9,3,2.9,30
4624,834,16,9,3.4,29
4625,834,12,5,11.3,15
4626,834,13,9,6.7,20
4627,834,8,8,5.5,15
4628,835,13,3,4.9,16
4629,835,16,12,1.1,21
4630,835,7,8,9.2,16
4631,835,18,8,11.9,22
4632,835,1,3,4.3,20
4633,835,12,10,4.5,20
4634,835,9,11,1.8,20
4635,836,12,3,8.5,21
4636,836,9,8,9.7,17
4637,836,8,14,11.2,27
4638,836,18,14,2.4,24
4639,837,14,3,2.4,21
4640,837,8,2,13.9,21
4641,837,2,2,1.9,25
4642,837,11,1,1.6,29
4643,837,5,1,5.6,24
4644,838,11,3,10.4,16
4645,838,6,3,1.4,16
4646,838,1,3,9.8,23
4647,839,18,4,3.6,21
4648,839,16,5,9.4,28
4649,839,13,8,4.1,20
4650,839,17,9,3.4,27
4651,840,12,3,11.0,28
4652,840,10,2,4.0,19
4653,840,15,1,1.3,18
4654,840,13,1,6.0,15
4655,840,3,3,10.9,26
4656,840,5,3,9.6,17
4657,841,1,3,4.2,18
4658,841,12,1,9.6,29
4659,841,5,2,13.6,21
4660,842,1,1,3.7,17
4661,842,12,1,2.0,17
4662,842,3,2,6.8,30
4663,843,9,2,8.9,27
4664,843,3,3,4.2,25
4665,843,12,1,12.9,28
4666,843,8,2,13.8,17
4667,843,10,1,7.6,19
4668,843,6,3,4.4,28
4669,844,1,14,6.2,18
4670,844,12,6,8.4,26
4671,844,13,2,1.3,24
4672,844,7,14,5.3,17
4673,844,9,5,7.6,21
4674,845,17,6,5.1,21
4675,845,16,6,1.1,25
4676,845,18,3,13.7,27
4677,846,12,2,1.9,16
4678,846,8,2,9.6,21
4679,846,2,3,10.1,22
4680,846,6,3,2.2,30
4681,846,5,1,7.3,21
4682,846,9,2,2.4,27
4683,847,8,1,1.9,15
4684,847,1,2,3.6,30
4685,847,12,1,4.7,26
4686,847,7,3,2.4,30
4687,847,11,2,3.1,30
4688,847,6,1,5.4,25
4689,848,10,2,10.7,24
4690,848,1,3,7.5,22
4691,848,13,2,2.0,30
4692,848,8,2,11.7,27
4693,848,12,1,11.9,29
4694,848,9,1,12.7,18
4695,848,3,2,6.0,28
4696,848,5,2,4.9,17
4697,849,13,12,8.8,24
4698,849,18,10,6.0,30
4699,849,16,3,13.2,25
4700,849,1,2,5.3,26
4701,849,8,3,13.8,18
4702,849,9,11,13.2,27
4703,849,12,12,8.9,19
4704,849,7,11,2.4,15
4705,850,16,9,9.4,20
4706,850,18,12,8.2,28
4707,850,1,12,11.4,17
4708,850,13,10,1.3,17
4709,850,12,9,1.9,16
4710,850,8,2,10.6,24
4711,851,10,2,8.9,22
4712,851,13,2,10.6,19
4713,851,14,3,9.9,15
4714,851,1,3,10.3,17
